model,label,metric,value,seed
SMP,holdout_utrecht,SD,0.014808570857206955,10
SMP,holdout_utrecht,SI,0.07830423876380514,10
SMP,holdout_utrecht,DARD,0.3385294979956074,10
SMP,holdout_utrecht,DailyLoc,0.13345502650979046,10
SMP,holdout_utrecht,participation_jsd,0.045692148897479114,10
SMP,holdout_utrecht,duration_jsd,0.07485593452051374,10
SMP,holdout_utrecht,duration_wass,35.368255002450816,10
SMP,holdout_utrecht,departure_jsd,0.07447485729349375,10
SMP,holdout_utrecht,departure_wass,48.39137285809596,10
SMP,holdout_utrecht,bigram_jsd,0.26177972977440045,10
SMP,holdout_utrecht,log_likelihood,,10
SMP,holdout_friesland,SD,0.031037901907995852,10
SMP,holdout_friesland,SI,0.0674771617323249,10
SMP,holdout_friesland,DARD,0.41905202312279755,10
SMP,holdout_friesland,DailyLoc,0.13196194729134422,10
SMP,holdout_friesland,participation_jsd,0.05576912017490725,10
SMP,holdout_friesland,duration_jsd,0.1102318410445145,10
SMP,holdout_friesland,duration_wass,40.20801871205661,10
SMP,holdout_friesland,departure_jsd,0.08576453341139088,10
SMP,holdout_friesland,departure_wass,59.49422745118901,10
SMP,holdout_friesland,bigram_jsd,0.29718949016600615,10
SMP,holdout_friesland,log_likelihood,,10
SMP,train_10provinces,SD,0.010290709832136322,11
SMP,train_10provinces,SI,0.06413045259526994,11
SMP,train_10provinces,DARD,0.3214638830561705,11
SMP,train_10provinces,DailyLoc,0.1343283778487714,11
SMP,train_10provinces,participation_jsd,0.040781405933243774,11
SMP,train_10provinces,duration_jsd,0.0704241128374438,11
SMP,train_10provinces,duration_wass,38.7970206387689,11
SMP,train_10provinces,departure_jsd,0.0736932458470792,11
SMP,train_10provinces,departure_wass,58.562731738312664,11
SMP,train_10provinces,bigram_jsd,0.254381853911401,11
SMP,train_10provinces,log_likelihood,-1.2176143262852934,11
SMP,holdout_utrecht,SD,0.012767207860642997,11
SMP,holdout_utrecht,SI,0.06822535913771616,11
SMP,holdout_utrecht,DARD,0.3269716957257263,11
SMP,holdout_utrecht,DailyLoc,0.13113366681096159,11
SMP,holdout_utrecht,participation_jsd,0.035483224346919626,11
SMP,holdout_utrecht,duration_jsd,0.0735562017563718,11
SMP,holdout_utrecht,duration_wass,34.02157472708419,11
SMP,holdout_utrecht,departure_jsd,0.0750789608658607,11
SMP,holdout_utrecht,departure_wass,51.6127253519675,11
SMP,holdout_utrecht,bigram_jsd,0.24928542042579932,11
SMP,holdout_utrecht,log_likelihood,,11
SMP,holdout_friesland,SD,0.024822615870372915,11
SMP,holdout_friesland,SI,0.058177232667556165,11
SMP,holdout_friesland,DARD,0.4072757573954245,11
SMP,holdout_friesland,DailyLoc,0.13066970091658398,11
SMP,holdout_friesland,participation_jsd,0.04436856494041569,11
SMP,holdout_friesland,duration_jsd,0.10199062107838985,11
SMP,holdout_friesland,duration_wass,38.94236265836088,11
SMP,holdout_friesland,departure_jsd,0.0894705309840772,11
SMP,holdout_friesland,departure_wass,62.91814131432007,11
SMP,holdout_friesland,bigram_jsd,0.28208749478524936,11
SMP,holdout_friesland,log_likelihood,,11
SMP,train_10provinces,SD,0.013481508002809683,12
SMP,train_10provinces,SI,0.07014347853988631,12
SMP,train_10provinces,DARD,0.316963452582301,12
SMP,train_10provinces,DailyLoc,0.12575842911480078,12
SMP,train_10provinces,participation_jsd,0.055390558073663276,12
SMP,train_10provinces,duration_jsd,0.08667857105488495,12
SMP,train_10provinces,duration_wass,40.31593244538796,12
SMP,train_10provinces,departure_jsd,0.05719716055773262,12
SMP,train_10provinces,departure_wass,44.553825885895115,12
SMP,train_10provinces,bigram_jsd,0.27195758579905494,12
SMP,train_10provinces,log_likelihood,-1.2176143262852934,12
SMP,holdout_utrecht,SD,0.01642858269421184,12
SMP,holdout_utrecht,SI,0.07415515795929829,12
SMP,holdout_utrecht,DARD,0.32467784401521993,12
SMP,holdout_utrecht,DailyLoc,0.1242366089492659,12
SMP,holdout_utrecht,participation_jsd,0.04935052856022016,12
SMP,holdout_utrecht,duration_jsd,0.08191712235020737,12
SMP,holdout_utrecht,duration_wass,33.67641998924392,12
SMP,holdout_utrecht,departure_jsd,0.05959853015319124,12
SMP,holdout_utrecht,departure_wass,38.12248008630497,12
SMP,holdout_utrecht,bigram_jsd,0.2657385793848275,12
SMP,holdout_utrecht,log_likelihood,,12
SMP,holdout_friesland,SD,0.02955212869371859,12
SMP,holdout_friesland,SI,0.06291049790777345,12
SMP,holdout_friesland,DARD,0.404210016520831,12
SMP,holdout_friesland,DailyLoc,0.12195830993499131,12
SMP,holdout_friesland,participation_jsd,0.05967199511117999,12
SMP,holdout_friesland,duration_jsd,0.11982892496877333,12
SMP,holdout_friesland,duration_wass,39.88175884406006,12
SMP,holdout_friesland,departure_jsd,0.06796442618731197,12
SMP,holdout_friesland,departure_wass,48.71453353533036,12
SMP,holdout_friesland,bigram_jsd,0.2983862601316777,12
SMP,holdout_friesland,log_likelihood,,12
SMP,train_10provinces,SD,0.009789933831267247,13
SMP,train_10provinces,SI,0.0651730088175989,13
SMP,train_10provinces,DARD,0.31516714050926986,13
SMP,train_10provinces,DailyLoc,0.1317392899288882,13
SMP,train_10provinces,participation_jsd,0.04626875378777307,13
SMP,train_10provinces,duration_jsd,0.0872575646779738,13
SMP,train_10provinces,duration_wass,40.54247778897021,13
SMP,train_10provinces,departure_jsd,0.056882632051515836,13
SMP,train_10provinces,departure_wass,43.684584804973355,13
SMP,train_10provinces,bigram_jsd,0.27693267705778407,13
SMP,train_10provinces,log_likelihood,-1.2176143262852934,13
SMP,holdout_utrecht,SD,0.012191400573919906,13
SMP,holdout_utrecht,SI,0.06828649158158094,13
SMP,holdout_utrecht,DARD,0.32624082621863437,13
SMP,holdout_utrecht,DailyLoc,0.12825123077655898,13
SMP,holdout_utrecht,participation_jsd,0.03980674582700256,13
SMP,holdout_utrecht,duration_jsd,0.08725926119199613,13
SMP,holdout_utrecht,duration_wass,35.16379284563847,13
SMP,holdout_utrecht,departure_jsd,0.059482168070565423,13
SMP,holdout_utrecht,departure_wass,37.82295424113104,13
SMP,holdout_utrecht,bigram_jsd,0.2693096964709257,13
SMP,holdout_utrecht,log_likelihood,,13
SMP,holdout_friesland,SD,0.0237325067061525,13
